rented,availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,sq_feet2,price2,beds2,baths2,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet
Not-Rented,May 01,2022-05-01,Calgary,Altadore,51.020930957344,-114.1090597,/ab/calgary/rentals/apartment/2-bedrooms/altadore/151506,Apartment,1050,2,1000,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Southwood,50.952848,-114.086414,/ab/calgary/rentals/apartment/2-bedrooms/southwood/358600,Apartment,1250,2,900,1.5,0,0,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Erlton,51.0220298,-114.0615644,/ab/calgary/rentals/apartment/2-bedrooms/erlton/pet-friendly/457218,Apartment,1300,2,750,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Dalhousie,51.1024295,-114.1483396,/ab/calgary/rentals/apartment/1-bedroom/dalhousie/376004,Apartment,1100,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Country Hills Village,51.159791971134,-114.056223001328,/ab/calgary/rentals/apartment/2-bedrooms/country-hills-village/57559,Apartment,1450,2,900,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Renfrew,51.0611896,-114.0549484,/ab/calgary/rentals/apartment/1-bedroom/renfrew/116321,Apartment,1100,1,750,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Connaught,51.041461,-114.089317,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/126703,Apartment,1075,1,732,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Mission,51.0362566,-114.0693171,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/139047,Apartment,1175,1,800 sq.ft.,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Cliff Bungalow,51.03529,-114.07589,/ab/calgary/rentals/apartment/2-bedrooms/cliff-bungalow/65643,Apartment,1100,2,900,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0419755,-114.0594055,/ab/calgary/rentals/apartment/1-bedroom/beltline/439697,Apartment,1450,1,617,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Lower Mount Royal,51.035862,-114.082375,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/88768,Apartment,1045,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Inglewood,51.0400702,-114.0308983,/ab/calgary/rentals/apartment/1-bedroom/inglewood/pet-friendly/453951,Apartment,1365,1,690,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Bridlewood,50.9055494,-114.1186185,/ab/calgary/rentals/apartment/2-bedrooms/bridlewood/74887,Apartment,1495,2,980,2,0,0,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Skyview,51.162391,-113.962212,/ab/calgary/rentals/apartment/2-bedrooms/skyview/104823,Apartment,1499,2,986,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Brentwood,51.086132,-114.1289996,/ab/calgary/rentals/apartment/2-bedrooms/brentwood/103878,Apartment,1500,2,,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0407551,-114.0797848,/ab/calgary/rentals/apartment/2-bedrooms/beltline/354473,Apartment,1500,2,973,1.5,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Charleswood,51.0870286,-114.111337,/ab/calgary/rentals/apartment/2-bedrooms/charleswood/33179,Apartment,1240,2,800,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Sunnyside,51.0589193,-114.0771381,/ab/calgary/rentals/apartment/2-bedrooms/sunnyside/pet-friendly/448073,Apartment,1250,2,850,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Mission,51.0342074,-114.0702795,/ab/calgary/rentals/apartment/2-bedrooms/mission/413065,Apartment,1370,2,780,1.5,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Mission,51.03354616612,-114.069112571411,/ab/calgary/rentals/apartment/1-bedroom/mission/306892,Apartment,1150,1,500,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Belmont,50.8672188,-114.0662682,/ab/calgary/rentals/apartment/1-bedroom/belmont/412056,Apartment,1300,1,650,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0436211,-114.081813,/ab/calgary/rentals/apartment/1-bedroom/beltline/483794,Apartment,1500,1+den,625,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Monterey Park,51.0719489,-113.9350438,/ab/calgary/rentals/apartment/1-bedroom/monterey-park/119494,Apartment,1295,1,570,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Rocky Ridge,51.139048,-114.238955,/ab/calgary/rentals/apartment/2-bedrooms/rocky-ridge/298224,Apartment,1450,2,890,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,West Hillhurst,51.05303,-114.118786,/ab/calgary/rentals/apartment/2-bedrooms/west-hillhurst/305204,Apartment,1350,2,,2,0,0,1150,1500,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Mission,51.0360207,-114.0707496,/ab/calgary/rentals/apartment/1-bedroom/mission/482644,Apartment,1100,1,500,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,University Heights,51.0709847,-114.1271831,/ab/calgary/rentals/apartment/1-bedroom/university-heights/pet-friendly/101524,Apartment,1200,1,900,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Sunnyside,51.0589411,-114.0842987,/ab/calgary/rentals/apartment/2-bedrooms/sunnyside/305280,Apartment,1050,2,approx. 800 SQ FT,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0417422,-114.080513,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/390306,Apartment,1050,1,,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0376584,-114.0866966,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/481224,Apartment,1150,1,660,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Acadia,50.96157,-114.04875,/ab/calgary/rentals/apartment/2-bedrooms/acadia/139720,Apartment,1025,2,861,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Mayland Heights,51.058088,-114.016964,/ab/calgary/rentals/apartment/2-bedrooms/mayland-heights/pet-friendly/301522,Apartment,1200,2,950,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,May 01,2022-05-01,Calgary,Balmoral,51.0703916,-114.0573076,/ab/calgary/rentals/apartment/1-bedroom/balmoral/133739,Apartment,1095,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Brentwood,51.0870733,-114.1280856,/ab/calgary/rentals/apartment/2-bedrooms/brentwood/482827,Apartment,1350,2,672,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Seton,50.8767967,-113.9451591,/ab/calgary/rentals/apartment/1-bedroom/seton/482468,Apartment,1300,1,505,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,May 01,2022-05-01,Calgary,Sunalta,51.0427933,-114.1022215,/ab/calgary/rentals/apartment/1-bedroom/sunalta/400117,Apartment,1275,2,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Crescent Heights,51.0568837,-114.0563416,/ab/calgary/rentals/apartment/1-bedroom/crescent-heights/406910,Apartment,1250,2,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0431503,-114.0763778,/ab/calgary/rentals/apartment/1-bedroom/beltline/481630,Apartment,1395,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,May 01,2022-05-01,Calgary,Downtown,51.0493489,-114.0720248,/ab/calgary/rentals/apartment/2-bedrooms/downtown/pet-friendly/479758,Apartment,1350,2,850,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,May 06,2022-05-06,Calgary,Skyview,51.164257,-113.950593,/ab/calgary/rentals/apartment/1-bedroom/skyview/pet-friendly/290307,Apartment,1259,1,593,1,2,2,913,1459,2,0,1,0,1,0,0
Not-Rented,May 07,2022-05-07,Calgary,Capitol Hill,51.0672244,-114.0965029,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/pet-friendly/453885,Apartment,1141,1,421,1,2,2,593,1330,2,0,1,0,1,0,0
Not-Rented,May 09,2022-05-09,Calgary,Copperfield,50.9146675,-113.9187407,/ab/calgary/rentals/apartment/2-bedrooms/copperfield/302656,Apartment,1430,2,877,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 09,2022-05-09,Calgary,Sherwood,51.166172,-114.1516921,/ab/calgary/rentals/apartment/2-bedrooms/sherwood/455118,Apartment,1475,2,1025,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 09,2022-05-09,Calgary,Altadore,51.0229848,-114.1098195,/ab/calgary/rentals/apartment/1-bedroom/altadore/pet-friendly/468619,Apartment,1437,1,536,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 10,2022-05-10,Calgary,Varsity,51.0843701,-114.1592641,/ab/calgary/rentals/apartment/1-bedroom/varsity/pet-friendly/22006,Apartment,1119,1,484,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 13,2022-05-13,Calgary,Beltline,51.0423884,-114.0657116,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/303992,Apartment,1385,1,575,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Vista Heights,51.0660494,-114.0101472,/ab/calgary/rentals/apartment/1-bedroom/vista-heights/pet-friendly/463114,Apartment,1269,1,600,1,2,2,815,1319,2,0,1,0,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Patterson Heights,51.063151,-114.183744,/ab/calgary/rentals/apartment/1-bedroom/patterson-heights/pet-friendly/29358,Apartment,1171,1,600,1,2,2,815,1291,2,0,1,0,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Lincoln Park,51.0068952,-114.1383431,/ab/calgary/rentals/apartment/1-bedroom/lincoln-park/pet-friendly/22002,Apartment,1209,1,600,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Fonda,51.050119,-113.984449,/ab/calgary/rentals/apartment/2-bedrooms/fonda/pet-friendly/24334,Apartment,1338,2,890,1,2,2,894,1494,0,0,1,0,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Beltline,51.0385579,-114.0689521,/ab/calgary/rentals/apartment/2-bedrooms/beltline/463119,Apartment,1348,2,1100,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Montgomery,51.0710815,-114.1589135,/ab/calgary/rentals/apartment/1-bedroom/montgomery/pet-friendly/477114,Apartment,1360,1,,1,2,2,,,0,0,1,0,0,1,1
Not-Rented,May 15,2022-05-15,Calgary,Seton,50.8844634,-113.9493004,/ab/calgary/rentals/apartment/1-bedroom/seton/pet-friendly/150976,Apartment,1329,1,730,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Killarney,51.037555,-114.12916,/ab/calgary/rentals/apartment/2-bedrooms/killarney/pet-friendly/442653,Apartment,1450,2,850,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 20,2022-05-20,Calgary,Kingsland,50.9893919,-114.0759151,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/328918,Apartment,1140,1,685,1,2,2,865,1255,2,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Windsor Park,51.0015146,-114.0738689,/ab/calgary/rentals/apartment/2-bedrooms/windsor-park/126942,Apartment,1100,2,1100,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Aspen Woods,51.0322421,-114.2121377,/ab/calgary/rentals/apartment/2-bedrooms/aspen-woods/pet-friendly/119854,Apartment,1500,2,827,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Manchester,51.0032938,-114.0700788,/ab/calgary/rentals/apartment/1-bedroom/manchester/pet-friendly/405788,Apartment,1365,1,550,1,2,2,582,1410,1+den,0,1,1,1,0,1
Not-Rented,Jun 01,2022-06-01,Calgary,West Hillhurst,51.0518728,-114.111145,/ab/calgary/rentals/apartment/2-bedrooms/west-hillhurst/pet-friendly/450051,Apartment,1500,2,800,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Pineridge,51.0749436,-113.9391706,/ab/calgary/rentals/apartment/2-bedrooms/pineridge/141108,Apartment,1400,2,1044,2,0,0,,,0,0,1,1,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,New Brighton,50.9228059,-113.9337539,/ab/calgary/rentals/apartment/2-bedrooms/new-brighton/292455,Apartment,1350,2,717,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Quarry Park,50.961519460415,-114.007880666132,/ab/calgary/rentals/apartment/1-bedroom/quarry-park/pet-friendly/444016,Apartment,1290,1,520,1,2,2,620,1500,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Eau Claire,51.0521774,-114.0653412,/ab/calgary/rentals/apartment/1-bedroom/eau-claire/pet-friendly/56770,Apartment,1400,1,607,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,South Calgary,51.0238338,-114.1043286,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/481246,Apartment,1375,1,425,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Altadore,51.0227401,-114.1001647,/ab/calgary/rentals/apartment/1-bedroom/altadore/34030,Apartment,1100,1,800,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Haysboro,50.9746499,-114.07466,/ab/calgary/rentals/apartment/1-bedroom/haysboro/480138,Apartment,1450,1+den,760,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Jun 15,2022-06-15,Calgary,Renfrew,51.06168945438,-114.053045879745,/ab/calgary/rentals/apartment/1-bedroom/renfrew/pet-friendly/146466,Apartment,1250,1,750,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,Jul 01,2022-07-01,Calgary,Sunnyside,51.0580139,-114.0754401,/ab/calgary/rentals/apartment/1-bedroom/sunnyside/456,Apartment,1090,1,700 approx,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Jul 01,2022-07-01,Calgary,Canyon Meadows,50.9362434,-114.0761619,/ab/calgary/rentals/apartment/2-bedrooms/canyon-meadows/101381,Apartment,1450,2,826,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Jul 15,2022-07-15,Calgary,Connaught,51.0393172,-114.0831205,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/328914,Apartment,1355,1,655,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Aug 01,2022-08-01,Calgary,Sunalta,51.0428872,-114.1062419,/ab/calgary/rentals/apartment/2-bedrooms/sunalta/pet-friendly/482499,Apartment,1495,2,1000+,1.5,2,0,,,0,0,0,0,0,0,0
Not-Rented,Sep 01,2022-09-01,Calgary,Lower Mount Royal,51.036195647603,-114.0839861,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/139365,Apartment,1400,1,484,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Negotiable,3000-00-00,Calgary,Bankview,51.0373987,-114.1059193,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/484406,Apartment,1200,1,600,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Negotiable,3000-00-00,Calgary,Manchester,51.00363,-114.06879,/ab/calgary/rentals/apartment/1-bedroom/manchester/pet-friendly/484141,Apartment,1306,1,,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,Negotiable,3000-00-00,Calgary,Applewood,51.0385613,-113.9318122,/ab/calgary/rentals/apartment/1-bedroom/applewood/pet-friendly/327366,Apartment,1300,1,,1,2,2,,1350,1+den,0,1,0,1,0,0
Not-Rented,Negotiable,3000-00-00,Calgary,University Heights,51.069674873442,-114.127019422754,/ab/calgary/rentals/apartment/2-bedrooms/university-heights/483259,Apartment,1223,2,825,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,,3099-01-01,Calgary,Downtown,51.0454353,-114.0503492,/ab/calgary/rentals/apartment/2-bedrooms/downtown/pet-friendly/469407,Apartment,1050,2,,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,,3099-01-01,Calgary,Bankview,51.0305832,-114.0986086,/ab/calgary/rentals/apartment/2-bedrooms/bankview/pet-friendly/62353,Apartment,1250,2,900 sf +,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Downtown,51.0429547,-114.090602,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/135205,Apartment,1410,1,,1,2,2,,,0,0,1,0,1,0,1
Not-Rented,,3099-01-01,Calgary,Panorama Hills,51.1580738,-114.0721951,/ab/calgary/rentals/apartment/1-bedroom/panorama-hills/52719,Apartment,1350,1,650,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,,3099-01-01,Calgary,Edgemont,51.126592,-114.137232,/ab/calgary/rentals/apartment/1-bedroom/edgemont/pet-friendly/5596,Apartment,1200,1,710,1,2,0,940,1450,2,2,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Sunalta,51.0402381,-114.095706,/ab/calgary/rentals/apartment/1-bedroom/sunalta/483389,Apartment,1100,1,700,1,0,0,850,1300,2,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Thorncliffe,51.102071907954,-114.055765105835,/ab/calgary/rentals/apartment/1-bedroom/thorncliffe/pet-friendly/454842,Apartment,1369,1,,1,2,2,,1408,2,2,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,South Calgary,51.0302244,-114.0968833,/ab/calgary/rentals/apartment/2-bedrooms/south-calgary/pet-friendly/443323,Apartment,1250,2,850,1,2,2,880,,0,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Dalhousie,51.105631410141,-114.13927079895,/ab/calgary/rentals/apartment/2-bedrooms/dalhousie/pet-friendly/304565,Apartment,1370,2,1000,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,,3099-01-01,Calgary,Southwood,50.9512148,-114.0853209,/ab/calgary/rentals/apartment/1-bedroom/southwood/pet-friendly/59980,Apartment,1050,2,1020,1,2,0,850 squ. ft.,1250,3,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Connaught,51.0406581,-114.0924003,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/39621,Apartment,1125,1,673-765,1,2,2,789-798,1225,2,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Downtown,51.047748282615,-114.077661308598,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/14548,Apartment,1299,2,748,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,,3099-01-01,Calgary,Bridgeland,51.0542497,-114.0500741,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/476140,Apartment,1050,1,,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Downtown,51.0467224,-114.0820723,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/17396,Apartment,,1,660-710,1,2,2,840,,2,0,1,0,1,0,0
Rented,May 01,2022-05-01,Calgary,Hillhurst,51.0520017,-114.0869397,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/5766,Apartment,,1,719,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Victoria Park,51.0415203,-114.055738,/ab/calgary/rentals/apartment/1-bedroom/victoria-park/pet-friendly/416372,Apartment,,1,441,1,2,2,572,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Acadia,50.972543,-114.066826,/ab/calgary/rentals/apartment/1-bedroom/acadia/47994,Apartment,,1,1050,1,0,0,950,,2,1.5,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Hillhurst,51.0541824,-114.0934656,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/93202,Apartment,,1,,1,0,0,900,,2,1.5,0,0,0,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Downtown,51.0436825,-114.0650951,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/63434,Apartment,,2,1020,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Victoria Park,51.0398526,-114.0665193,/ab/calgary/rentals/apartment/1-bedroom/victoria-park/pet-friendly/368446,Apartment,,1,498,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Renfrew,51.0590298,-114.0524545,/ab/calgary/rentals/apartment/1-bedroom/renfrew/15340,Apartment,,2,1000,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Hillhurst,51.0564614,-114.0856152,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/142108,Apartment,,1,625,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Crescent Heights,51.06451,-114.0635343,/ab/calgary/rentals/apartment/2-bedrooms/crescent-heights/pet-friendly/128138,Apartment,,2,810,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Mount Pleasant,51.0676898,-114.0810832,/ab/calgary/rentals/apartment/1-bedroom/mount-pleasant/pet-friendly/344812,Apartment,,1,556-572,1,2,2,729-750,,2,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Highland Park,51.090537,-114.0598406,/ab/calgary/rentals/apartment/1-bedroom/highland-park/pet-friendly/102502,Apartment,,1,536,1,0,2,545,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.036648,-114.078988,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/51253,Apartment,,1,535,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Hillhurst,51.0573022,-114.0912385,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/406644,Apartment,,1,466,1,0,2,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Beltline,51.0423207,-114.0834087,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/335626,Apartment,,studio,516,1,2,2,699,,1,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Beltline,51.0422674,-114.0845042,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/139573,Apartment,,1,514,1,2,2,680,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.0376312,-114.0831935,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/316344,Apartment,,studio,450,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Dover,51.02992425608,-113.989458703041,/ab/calgary/rentals/apartment/1-bedroom/dover/pet-friendly/96614,Apartment,,2,850,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Beltline,51.0380278,-114.0746476,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/465134,Apartment,,1,494-608,1,2,2,531-625,,1+den,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.0354768,-114.0815721,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/444839,Apartment,,1,550,1,0,0,600,,0,0,1,1,1,1,1
Not-Rented,No Vacancy,3001-00-00,Calgary,Bankview,51.0340614,-114.102587,/ab/calgary/rentals/apartment/1-bedroom/bankview/41174,Apartment,,1,575,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,West Springs,51.0640232,-114.2002681,/ab/calgary/rentals/apartment/1-bedroom/west-springs/pet-friendly/435770,Apartment,,1,628,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Richmond/Knob Hill,51.0366966,-114.1070523,/ab/calgary/rentals/apartment/1-bedroom/richmond-knob-hill/pet-friendly/480081,Apartment,,1,688,1,2,0,718,,1+den,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.0366916,-114.083831,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/333403,Apartment,,1,1000,1,2,2,800,,2,1.5,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Dalhousie,51.1006179,-114.1501253,/ab/calgary/rentals/apartment/1-bedroom/dalhousie/47042,Apartment,,1,654,1,0,0,907,,2,0,1,1,1,1,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Cornerstone,51.1639501,-113.9457195,/ab/calgary/rentals/apartment/1-bedroom/cornerstone/pet-friendly/406865,Apartment,,1,632,1,2,2,901,,3,2,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Crescent Heights,51.0559596,-114.0566115,/ab/calgary/rentals/apartment/2-bedrooms/crescent-heights/pet-friendly/362450,Apartment,,2,,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Walden,50.8736601,-114.0374756,/ab/calgary/rentals/apartment/1-bedroom/walden/327176,Apartment,,1,638,1,0,0,854,,2,2,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Beltline,51.039056,-114.090944,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/400705,Apartment,,2,,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.035721,-114.083918,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/406917,Apartment,,1,613,1,2,0,633,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.0367289,-114.0875194,/ab/calgary/rentals/apartment/2-bedrooms/lower-mount-royal/pet-friendly/318587,Apartment,,2,724,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Bowness,51.0916264,-114.1968258,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/290595,Apartment,,1,,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Bankview,51.03377,-114.1026338,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/307463,Apartment,,1,630,1,2,0,,,0,0,1,0,1,0,0
